TransactionID,Products
TRAN10250,Rolls/Buns
TRAN10251,Ice Cream
TRAN10252,Liquor
TRAN10253,Other Vegetables
TRAN10253,Pip Fruit
TRAN10253,Fruit/Vegetable Juice
TRAN10254,Other Vegetables
TRAN10254,Root Vegetables
TRAN10254,Yogurt
TRAN10255,Soda
TRAN10256,Soda
TRAN10257,Whole Milk
TRAN10257,Other Vegetables
TRAN10257,Newspapers
TRAN10257,Yogurt
TRAN10257,Tropical Fruit
TRAN10257,Rolls/Buns
TRAN10257,Soda
TRAN10257,Bottled Water
TRAN10257,Chocolate
TRAN10257,Sausage
TRAN10257,Citrus Fruit
TRAN10258,Pet Care
TRAN10258,Root Vegetables
TRAN10258,Whole Milk
TRAN10258,Detergent
TRAN10259,Other Vegetables
TRAN10259,Berries
TRAN10259,Root Vegetables
TRAN10259,Specialty Bar
TRAN10259,Pastry
TRAN10259,Pork
TRAN10260,Pork
TRAN10261,Chocolate
TRAN10262,Fruit/Vegetable Juice
TRAN10263,Pickled Vegetables
TRAN10263,Coffee
TRAN10264,Bottled Water
TRAN10265,Rolls/Buns
TRAN10265,Spices
TRAN10265,Margarine
TRAN10265,Frankfurter
TRAN10265,Butter
TRAN10265,Whipped/Sour Cream
TRAN10265,Sausage
TRAN10266,Onions
TRAN10266,Tea
TRAN10266,Other Vegetables
TRAN10266,Pip Fruit
TRAN10266,Sugar
TRAN10266,Soda
TRAN10266,Whole Milk
TRAN10266,Napkins
TRAN10266,Tropical Fruit
TRAN10266,Hygiene Articles
TRAN10266,Domestic Eggs
TRAN10266,Soups
TRAN10267,Canned Beer
TRAN10268,Root Vegetables
TRAN10269,Meat
TRAN10269,Berries
TRAN10269,Citrus Fruit
TRAN10269,Soda
TRAN10269,Root Vegetables
TRAN10269,Whole Milk
TRAN10270,Rolls/Buns
TRAN10270,Hygiene Articles
TRAN10270,Fruit/Vegetable Juice
TRAN10270,Bottled Water
TRAN10270,Frankfurter
TRAN10271,Rum
TRAN10271,Tropical Fruit
TRAN10271,Margarine
TRAN10272,Root Vegetables
TRAN10272,Whole Milk
TRAN10272,Herbs
TRAN10272,Butter Milk
TRAN10272,Whipped/Sour Cream
TRAN10272,Flour
TRAN10272,Hygiene Articles
TRAN10272,Tropical Fruit
TRAN10273,Citrus Fruit
TRAN10273,Other Vegetables
TRAN10273,Root Vegetables
TRAN10273,Waffles
TRAN10273,Margarine
TRAN10273,Pip Fruit
TRAN10273,Brown Bread
TRAN10273,Domestic Eggs
TRAN10273,Baking Powder
TRAN10273,Cream Cheese 
TRAN10273,Whole Milk
TRAN10274,Curd
TRAN10274,Semi-Finished Bread
TRAN10274,Pastry
TRAN10274,Bottled Water
TRAN10274,Rolls/Buns
TRAN10274,Fruit/Vegetable Juice
TRAN10274,Margarine
TRAN10274,Hamburger Meat
TRAN10274,Other Vegetables
TRAN10274,Yogurt
TRAN10274,Whole Milk
TRAN10275,Pip Fruit
TRAN10275,Rolls/Buns
TRAN10275,Whipped/Sour Cream
TRAN10275,Other Vegetables
TRAN10275,Chicken
TRAN10275,Waffles
TRAN10275,Soda
TRAN10275,Whole Milk
TRAN10275,Yogurt
TRAN10275,Pasta
TRAN10275,Dessert
TRAN10276,Rolls/Buns
TRAN10276,Frozen Fish
TRAN10276,Tropical Fruit
TRAN10276,Whole Milk
TRAN10276,Root Vegetables
TRAN10276,Citrus Fruit
TRAN10276,Chicken
TRAN10277,Frankfurter
TRAN10277,Rolls/Buns
TRAN10277,Soda
TRAN10277,Onions
TRAN10277,Sugar
TRAN10277,Citrus Fruit
TRAN10277,Whole Milk
TRAN10277,Other Vegetables
TRAN10278,Canned Beer
TRAN10279,Salad Dressing
TRAN10279,Turkey
TRAN10279,Pastry
TRAN10279,Pip Fruit
TRAN10280,Brown Bread
TRAN10280,Misc. Beverages
TRAN10280,Curd
TRAN10280,Pickled Vegetables
TRAN10280,Mustard
TRAN10280,Bottled Water
TRAN10280,Whole Milk
TRAN10280,Packaged Fruit/Vegetables
TRAN10280,Yogurt
TRAN10280,Domestic Eggs
TRAN10281,Pasta
TRAN10282,Citrus Fruit
TRAN10282,Tropical Fruit
TRAN10283,Pot Plants
TRAN10283,Brown Bread
TRAN10283,Rolls/Buns
TRAN10283,Whole Milk
TRAN10283,Yogurt
TRAN10283,Sausage
TRAN10284,Frozen Meals
TRAN10284,Whole Milk
TRAN10284,Fruit/Vegetable Juice
TRAN10284,Pastry
TRAN10284,Waffles
TRAN10285,Canned Beer
TRAN10286,Citrus Fruit
TRAN10286,Sugar
TRAN10286,Sauces
TRAN10287,Liquor (Appetizer)
TRAN10288,Shopping Bags
TRAN10288,Citrus Fruit
TRAN10288,Rolls/Buns
TRAN10288,Salty Snack
TRAN10288,Other Vegetables
TRAN10289,Sausage
TRAN10290,Chicken
TRAN10290,Other Vegetables
TRAN10290,Napkins
TRAN10290,Bottled Water
TRAN10290,Oil
TRAN10290,Canned Beer
TRAN10290,Vinegar
TRAN10290,Whole Milk
TRAN10290,Newspapers
TRAN10291,Flour
TRAN10291,Root Vegetables
TRAN10291,Specialty Cheese
TRAN10291,Hamburger Meat
TRAN10291,Other Vegetables
TRAN10291,Margarine
TRAN10291,Yogurt
TRAN10291,Whipped/Sour Cream
TRAN10291,Whole Milk
TRAN10292,Oil
TRAN10292,Sausage
TRAN10292,Pork
TRAN10292,Other Vegetables
TRAN10292,Yogurt
TRAN10292,Dessert
TRAN10292,Soda
TRAN10293,Beef
TRAN10293,Root Vegetables
TRAN10293,Whipped/Sour Cream
TRAN10293,Berries
TRAN10293,Whole Milk
TRAN10293,Abrasive Cleaner
TRAN10294,Yogurt
TRAN10294,Packaged Fruit/Vegetables
TRAN10294,Bottled Water
TRAN10294,Citrus Fruit
TRAN10295,Uht-Milk
TRAN10295,Coffee
TRAN10296,Candy
TRAN10297,Newspapers
TRAN10298,Citrus Fruit
TRAN10298,Beef
TRAN10298,Other Vegetables
TRAN10298,Yogurt
TRAN10299,Rolls/Buns
TRAN10299,Sausage
TRAN10300,Mustard
TRAN10300,Dessert
TRAN10300,Yogurt
TRAN10300,Beef
TRAN10300,Hygiene Articles
TRAN10300,Rolls/Buns
TRAN10300,Canned Beer
TRAN10300,Soft Cheese
TRAN10300,Pickled Vegetables
TRAN10300,Napkins
TRAN10300,Curd
TRAN10300,Frankfurter
TRAN10300,Root Vegetables
TRAN10301,Canned Beer
TRAN10302,Bottled Beer
TRAN10303,Newspapers
TRAN10303,Chewing Gum
TRAN10303,Onions
TRAN10303,Chocolate
TRAN10303,Soda
TRAN10304,White Bread
TRAN10304,Packaged Fruit/Vegetables
TRAN10304,Cream Cheese 
TRAN10304,Tropical Fruit
TRAN10304,Candy
TRAN10305,Bottled Water
TRAN10305,White Wine
TRAN10306,Pasta
TRAN10306,White Bread
TRAN10306,Beef
TRAN10306,Pastry
TRAN10306,Soap
TRAN10307,Chicken
TRAN10307,Sausage
TRAN10307,Whole Milk
TRAN10307,Yogurt
TRAN10307,Root Vegetables
TRAN10307,Cleaner
TRAN10307,Candy
TRAN10307,Tropical Fruit
TRAN10307,Abrasive Cleaner
TRAN10308,Hair Spray
TRAN10309,Chicken
TRAN10309,Shopping Bags
TRAN10309,Whole Milk
TRAN10309,Spices
TRAN10309,Long Life Bakery Product
TRAN10310,Cat Food
TRAN10310,Citrus Fruit
TRAN10310,Brown Bread
TRAN10310,Pastry
TRAN10310,Pork
TRAN10310,Sugar
TRAN10311,Ice Cream
TRAN10312,Hard Cheese
TRAN10312,Meat
TRAN10312,Bottled Beer
TRAN10313,Yogurt
TRAN10313,Instant Coffee
TRAN10313,Other Vegetables
TRAN10313,Brown Bread
TRAN10314,Bottled Water
TRAN10314,Cake Bar
TRAN10315,Soda
TRAN10315,Tropical Fruit
TRAN10315,Salty Snack
TRAN10316,Photo/Film
TRAN10317,Yogurt
TRAN10317,Coffee
TRAN10317,Sausage
TRAN10317,Citrus Fruit
TRAN10317,Dishes
TRAN10317,Canned Beer
TRAN10317,Soda
TRAN10318,Root Vegetables
TRAN10318,Grapes
TRAN10319,Brown Bread
TRAN10319,Photo/Film
TRAN10319,Domestic Eggs
TRAN10320,Canned Beer
TRAN10320,Canned Fish
TRAN10320,Rolls/Buns
TRAN10321,Tropical Fruit
TRAN10321,Whole Milk
TRAN10322,Chicken
TRAN10323,Yogurt
TRAN10323,Other Vegetables
TRAN10323,Brown Bread
TRAN10323,Bottled Water
TRAN10323,Frankfurter
TRAN10324,Specialty Chocolate
TRAN10324,Curd
TRAN10324,Cream Cheese 
TRAN10324,Detergent
TRAN10324,Roll Products 
TRAN10324,Berries
TRAN10324,Misc. Beverages
TRAN10324,Butter Milk
TRAN10324,Root Vegetables
TRAN10324,Other Vegetables
TRAN10324,Margarine
TRAN10325,Margarine
TRAN10325,Hygiene Articles
TRAN10326,Tropical Fruit
TRAN10326,Yogurt
TRAN10326,Soda
TRAN10326,Shopping Bags
TRAN10326,Rolls/Buns
TRAN10327,Misc. Beverages
TRAN10327,Soda
TRAN10327,Chocolate
TRAN10327,Whipped/Sour Cream
TRAN10327,Rolls/Buns
TRAN10327,Ham
TRAN10327,Candy
TRAN10327,Other Vegetables
TRAN10327,Hard Cheese
TRAN10328,Hamburger Meat
TRAN10328,White Bread
TRAN10328,Salty Snack
TRAN10329,Mayonnaise
TRAN10329,Yogurt
TRAN10329,Soda
TRAN10329,Rolls/Buns
TRAN10329,Napkins
TRAN10330,Soda
TRAN10330,Specialty Chocolate
TRAN10331,Yogurt
TRAN10332,Soda
TRAN10333,Bottled Water
TRAN10334,Rubbing Alcohol
TRAN10334,Meat
TRAN10334,Hamburger Meat
TRAN10334,Sausage
TRAN10335,Pet Care
TRAN10335,Fruit/Vegetable Juice
TRAN10335,Waffles
TRAN10335,Pip Fruit
TRAN10335,Soda
TRAN10335,Hard Cheese
TRAN10335,Beverages
TRAN10335,Citrus Fruit
TRAN10336,Shopping Bags
TRAN10337,Newspapers
TRAN10338,Whole Milk
TRAN10338,Curd
TRAN10338,Frozen Potato Products
TRAN10338,Specialty Bar
TRAN10338,Other Vegetables
TRAN10338,Dish Cleaner
TRAN10338,Zwieback
TRAN10338,Frankfurter
TRAN10339,Citrus Fruit
TRAN10339,Sausage
TRAN10339,Whole Milk
TRAN10339,Canned Beer
TRAN10340,Frankfurter
TRAN10340,Rolls/Buns
TRAN10341,Salty Snack
TRAN10341,Salt
TRAN10341,Cookware
TRAN10342,Oil
TRAN10343,Curd
TRAN10343,Rolls/Buns
TRAN10343,Chewing Gum
TRAN10343,Pastry
TRAN10343,Cake Bar
TRAN10343,Cream Cheese 
TRAN10343,Beverages
TRAN10343,Soda
TRAN10344,Other Vegetables
TRAN10344,Butter
TRAN10344,Specialty Chocolate
TRAN10345,Citrus Fruit
TRAN10346,Whole Milk
TRAN10346,Frankfurter
TRAN10346,Butter Milk
TRAN10347,Root Vegetables
TRAN10347,Butter
TRAN10347,Whole Milk
TRAN10347,Mayonnaise
TRAN10347,Processed Cheese
TRAN10347,Salty Snack
TRAN10348,Bottled Beer
TRAN10348,Frozen Meals
TRAN10348,Tropical Fruit
TRAN10348,Whole Milk
TRAN10349,Pip Fruit
TRAN10349,Hamburger Meat
TRAN10349,Beef
TRAN10350,Whipped/Sour Cream
TRAN10350,Berries
TRAN10350,Cereals
TRAN10350,Shopping Bags
TRAN10350,Waffles
TRAN10351,Canned Beer
TRAN10352,Canned Beer
TRAN10352,Whipped/Sour Cream
TRAN10352,Red/Blush Wine
TRAN10353,Root Vegetables
TRAN10353,Candy
TRAN10353,Domestic Eggs
TRAN10353,Chocolate Marshmallow
TRAN10353,Margarine
TRAN10354,Whole Milk
TRAN10354,Soda
TRAN10355,Beef
TRAN10356,Frozen Vegetables
TRAN10357,Rolls/Buns
TRAN10357,Bottled Beer
TRAN10358,Hygiene Articles
TRAN10358,Whole Milk
TRAN10359,Whole Milk
TRAN10360,Citrus Fruit
TRAN10360,Soft Cheese
TRAN10360,Whole Milk
TRAN10360,Curd
TRAN10361,Fruit/Vegetable Juice
TRAN10361,Pastry
TRAN10362,White Bread
TRAN10362,Brown Bread
TRAN10362,Frankfurter
TRAN10362,Pip Fruit
TRAN10362,Sausage
TRAN10362,Butter
TRAN10362,Pork
TRAN10362,Processed Cheese
TRAN10363,Root Vegetables
TRAN10363,Whipped/Sour Cream
TRAN10363,Domestic Eggs
TRAN10363,Tropical Fruit
TRAN10363,Whole Milk
TRAN10364,Pastry
TRAN10364,Sausage
TRAN10364,Frankfurter
TRAN10364,Root Vegetables
TRAN10364,Yogurt
TRAN10364,Whipped/Sour Cream
TRAN10364,Napkins
TRAN10365,Berries
TRAN10365,Specialty Bar
TRAN10365,Curd
TRAN10365,Packaged Fruit/Vegetables
TRAN10365,Whole Milk
TRAN10365,Cat Food
TRAN10365,Curd Cheese
TRAN10365,Other Vegetables
TRAN10365,Detergent
TRAN10365,Root Vegetables
TRAN10366,Bottled Beer
TRAN10366,Pastry
TRAN10366,Rolls/Buns
TRAN10366,Coffee
TRAN10366,Brown Bread
TRAN10367,Frozen Vegetables
TRAN10367,Coffee
TRAN10367,Dessert
TRAN10367,Curd
TRAN10367,Specialty Fat
TRAN10367,Root Vegetables
TRAN10367,Packaged Fruit/Vegetables
TRAN10368,Yogurt
TRAN10369,Bottled Water
TRAN10369,Other Vegetables
TRAN10370,Berries
TRAN10370,White Bread
TRAN10371,Berries
TRAN10371,Coffee
TRAN10372,Bottled Water
TRAN10372,Other Vegetables
TRAN10372,Frozen Meals
TRAN10372,Butter Milk
TRAN10373,Newspapers
TRAN10373,Rolls/Buns
TRAN10374,Hygiene Articles
TRAN10374,Waffles
TRAN10374,Whole Milk
TRAN10374,Citrus Fruit
TRAN10374,Pastry
TRAN10374,Rolls/Buns
TRAN10374,Ham
TRAN10374,Whipped/Sour Cream
TRAN10375,Whole Milk
TRAN10375,Salty Snack
TRAN10375,Frozen Dessert
TRAN10375,Napkins
TRAN10376,Butter Milk
TRAN10376,Bottled Water
TRAN10376,Rolls/Buns
TRAN10376,Tropical Fruit
TRAN10377,Bottled Water
TRAN10378,Yogurt
TRAN10378,Butter Milk
TRAN10379,Newspapers
TRAN10380,Coffee
TRAN10381,Liquor
TRAN10381,Bottled Beer
TRAN10382,Frozen Vegetables
TRAN10382,Butter
TRAN10382,Candy
TRAN10382,Cling Film/Bags
TRAN10382,Onions
TRAN10382,Syrup
TRAN10382,Pasta
TRAN10382,Specialty Fat
TRAN10382,Hard Cheese
TRAN10382,Whipped/Sour Cream
TRAN10382,Napkins
TRAN10383,Hamburger Meat
TRAN10383,Shopping Bags
TRAN10383,Hard Cheese
TRAN10383,Frozen Meals
TRAN10383,Pasta
TRAN10383,Salty Snack
TRAN10383,Dog Food
TRAN10384,Liver Loaf
TRAN10384,Soap
TRAN10384,Other Vegetables
TRAN10384,Pastry
TRAN10384,Sausage
TRAN10384,Shopping Bags
TRAN10384,Cream Cheese 
TRAN10385,Hard Cheese
TRAN10385,Pastry
TRAN10385,Napkins
TRAN10386,Sausage
TRAN10386,Rolls/Buns
TRAN10386,Tropical Fruit
TRAN10386,Condensed Milk
TRAN10387,Hamburger Meat
TRAN10388,Frozen Dessert
TRAN10388,Whole Milk
TRAN10388,Onions
TRAN10388,Beverages
TRAN10389,Coffee
TRAN10390,Shopping Bags
TRAN10391,Soda
TRAN10391,Rolls/Buns
TRAN10391,Yogurt
TRAN10391,Pastry
TRAN10391,Bottled Water
TRAN10391,Shopping Bags
TRAN10392,Soda
TRAN10393,Sliced Cheese
TRAN10394,Coffee
TRAN10394,Sausage
TRAN10394,Whole Milk
TRAN10395,Yogurt
TRAN10395,Chocolate
TRAN10396,Hygiene Articles
TRAN10396,Dish Cleaner
TRAN10396,Domestic Eggs
TRAN10396,Rolls/Buns
TRAN10397,Whole Milk
TRAN10398,Meat
TRAN10398,Whipped/Sour Cream
TRAN10398,Whole Milk
TRAN10398,Other Vegetables
TRAN10399,Hygiene Articles
TRAN10399,Bathroom Cleaner
TRAN10399,Dish Cleaner
TRAN10399,Napkins
TRAN10400,Red/Blush Wine
TRAN10400,Other Vegetables
TRAN10401,Fruit/Vegetable Juice
TRAN10401,Butter Milk
TRAN10401,Shopping Bags
TRAN10401,Rolls/Buns
TRAN10401,Coffee
TRAN10401,Yogurt
TRAN10401,Long Life Bakery Product
TRAN10401,Whole Milk
TRAN10401,Sweet Spreads
TRAN10401,Sliced Cheese
TRAN10402,Whole Milk
TRAN10402,Rolls/Buns
TRAN10402,Instant Food Products
TRAN10402,Other Vegetables
TRAN10403,Tropical Fruit
TRAN10403,Other Vegetables
TRAN10404,Chewing Gum
TRAN10404,Salty Snack
TRAN10404,Baking Powder
TRAN10404,Bottled Water
TRAN10405,Specialty Bar
TRAN10406,Ice Cream
TRAN10407,Frankfurter
TRAN10407,Yogurt
TRAN10408,Canned Beer
TRAN10409,Bottled Water
TRAN10410,Margarine
TRAN10410,Bottled Beer
TRAN10410,Whole Milk
TRAN10410,Bottled Water
TRAN10410,Rolls/Buns
TRAN10410,Other Vegetables
TRAN10411,Shopping Bags
TRAN10411,Tropical Fruit
TRAN10411,Onions
TRAN10411,Citrus Fruit
TRAN10411,Other Vegetables
TRAN10412,Soda
TRAN10412,Ham
TRAN10412,Softener
TRAN10412,Hamburger Meat
TRAN10412,Sausage
TRAN10412,Whole Milk
TRAN10412,Newspapers
TRAN10413,Napkins
TRAN10413,Domestic Eggs
TRAN10413,Rolls/Buns
TRAN10413,Specialty Bar
TRAN10414,Pork
TRAN10414,Hygiene Articles
TRAN10414,Root Vegetables
TRAN10414,Tropical Fruit
TRAN10414,Citrus Fruit
TRAN10414,Other Vegetables
TRAN10414,Curd
TRAN10415,Coffee
TRAN10415,Frozen Vegetables
TRAN10415,Fruit/Vegetable Juice
TRAN10415,Soda
TRAN10415,Specialty Cheese
TRAN10415,Salty Snack
TRAN10416,Pip Fruit
TRAN10416,Citrus Fruit
TRAN10416,Yogurt
TRAN10416,Pork
TRAN10416,Fruit/Vegetable Juice
TRAN10416,Sparkling Wine
TRAN10417,Domestic Eggs
TRAN10417,Rolls/Buns
TRAN10417,Berries
TRAN10417,Whipped/Sour Cream
TRAN10417,Beef
TRAN10418,Other Vegetables
TRAN10418,Pet Care
TRAN10419,Rolls/Buns
TRAN10419,Chewing Gum
TRAN10419,Sliced Cheese
TRAN10419,Dishes
TRAN10419,Chicken
TRAN10419,Yogurt
TRAN10420,Soda
TRAN10420,Chewing Gum
TRAN10421,Whole Milk
TRAN10422,Rolls/Buns
TRAN10423,Bottled Beer
TRAN10424,Bottled Water
TRAN10424,Male Cosmetics
TRAN10424,Root Vegetables
TRAN10424,Pastry
TRAN10425,Pastry
TRAN10426,Pet Care
TRAN10426,Shopping Bags
TRAN10426,Cake Bar
TRAN10426,Berries
TRAN10427,Tropical Fruit
TRAN10427,Bottled Water
TRAN10427,Canned Vegetables
TRAN10427,Softener
TRAN10427,Root Vegetables
TRAN10427,Citrus Fruit
TRAN10427,Yogurt
TRAN10427,Soda
TRAN10428,Oil
TRAN10428,Canned Fruit
TRAN10428,Whole Milk
TRAN10428,Fruit/Vegetable Juice
TRAN10429,Soda
TRAN10429,Misc. Beverages
TRAN10430,Bottled Water
TRAN10430,Soda
TRAN10431,Tropical Fruit
TRAN10431,Rolls/Buns
TRAN10431,Other Vegetables
TRAN10432,Salty Snack
TRAN10433,Bottled Water
TRAN10433,Canned Beer
TRAN10434,Chocolate
TRAN10435,Cream Cheese 
TRAN10435,Uht-Milk
TRAN10435,Frozen Vegetables
TRAN10435,Citrus Fruit
TRAN10436,Bottled Water
TRAN10436,Male Cosmetics
TRAN10436,Canned Beer
TRAN10437,Other Vegetables
TRAN10437,Napkins
TRAN10437,Onions
TRAN10437,Soda
TRAN10437,Pastry
TRAN10437,Bottled Water
TRAN10438,Oil
TRAN10438,Soda
TRAN10438,Cat Food
TRAN10438,Dessert
TRAN10439,Newspapers
TRAN10439,Coffee
TRAN10439,Rolls/Buns
TRAN10439,Whole Milk
TRAN10439,Dental Care
TRAN10439,Hygiene Articles
TRAN10439,Margarine
TRAN10439,Beef
TRAN10439,Oil
TRAN10439,Other Vegetables
TRAN10439,Frozen Potato Products
TRAN10440,Bottled Beer
TRAN10440,Canned Beer
TRAN10440,Zwieback
TRAN10440,Misc. Beverages
TRAN10440,Brandy
TRAN10440,Bottled Water
TRAN10440,Rolls/Buns
TRAN10441,Other Vegetables
TRAN10441,Onions
TRAN10441,Soda
TRAN10441,Instant Coffee
TRAN10441,Root Vegetables
TRAN10441,Tropical Fruit
TRAN10441,Beef
TRAN10442,Soda
TRAN10443,Coffee
TRAN10443,Hygiene Articles
TRAN10444,Bottled Water
TRAN10444,Brown Bread
TRAN10444,Rolls/Buns
TRAN10445,Hamburger Meat
TRAN10445,Other Vegetables
TRAN10445,Shopping Bags
TRAN10445,Margarine
TRAN10445,Frozen Vegetables
TRAN10445,Beef
TRAN10445,Rolls/Buns
TRAN10445,Pork
TRAN10445,Whole Milk
TRAN10446,Canned Beer
TRAN10446,Soda
TRAN10446,Napkins
TRAN10446,Newspapers
TRAN10446,Hygiene Articles
TRAN10446,Liquor (Appetizer)
TRAN10447,Other Vegetables
TRAN10447,Sausage
TRAN10447,Ham
TRAN10447,Ice Cream
TRAN10447,White Bread
TRAN10448,Other Vegetables
TRAN10448,Rolls/Buns
TRAN10448,Root Vegetables
TRAN10448,Beef
TRAN10448,Sugar
TRAN10449,Whole Milk
TRAN10449,Bottled Beer
TRAN10449,Butter
TRAN10449,Bottled Water
TRAN10450,Ice Cream
TRAN10450,Hygiene Articles
TRAN10450,House Keeping Products
TRAN10450,Pork
TRAN10451,Salty Snack
TRAN10451,Whole Milk
TRAN10451,Ice Cream
TRAN10451,Specialty Bar
TRAN10451,Berries
TRAN10451,Packaged Fruit/Vegetables
TRAN10451,Fruit/Vegetable Juice
TRAN10452,Sausage
TRAN10452,Frozen Vegetables
TRAN10452,Yogurt
TRAN10452,Roll Products 
TRAN10452,Curd
TRAN10452,Other Vegetables
TRAN10452,Rolls/Buns
TRAN10452,Whipped/Sour Cream
TRAN10453,Bottled Water
TRAN10453,Misc. Beverages
TRAN10453,Cling Film/Bags
TRAN10454,Hard Cheese
TRAN10454,Other Vegetables
TRAN10454,Rice
TRAN10454,Bottled Water
TRAN10454,Whole Milk
TRAN10454,Tropical Fruit
TRAN10454,Frozen Dessert
TRAN10454,Packaged Fruit/Vegetables
TRAN10455,Bottled Water
TRAN10455,Herbs
TRAN10456,Rolls/Buns
TRAN10456,Yogurt
TRAN10457,Instant Food Products
TRAN10458,Specialty Chocolate
TRAN10459,Coffee
TRAN10460,Liquor
TRAN10460,Bottled Beer
TRAN10461,Beef
TRAN10461,Root Vegetables
TRAN10462,Honey
TRAN10462,Waffles
TRAN10462,Whole Milk
TRAN10463,Frankfurter
TRAN10463,Rolls/Buns
TRAN10463,Specialty Bar
TRAN10463,Snack Products
TRAN10463,Pastry
TRAN10464,Frozen Vegetables
TRAN10464,Sausage
TRAN10464,Liver Loaf
TRAN10464,Frankfurter
TRAN10464,Semi-Finished Bread
TRAN10464,Rolls/Buns
TRAN10464,Photo/Film
TRAN10464,Curd
TRAN10464,Hygiene Articles
TRAN10464,Root Vegetables
TRAN10465,Whole Milk
TRAN10465,Cream Cheese 
TRAN10465,Other Vegetables
TRAN10466,Root Vegetables
TRAN10466,Frankfurter
TRAN10466,Soda
TRAN10466,Seasonal Products
TRAN10466,Pickled Vegetables
TRAN10467,Whole Milk
TRAN10467,Rolls/Buns
TRAN10467,Newspapers
TRAN10468,Margarine
TRAN10468,Frankfurter
TRAN10468,Dental Care
TRAN10469,Other Vegetables
TRAN10469,Salty Snack
TRAN10470,Shopping Bags
TRAN10470,Bottled Water
TRAN10471,Rolls/Buns
TRAN10471,Rum
TRAN10471,Onions
TRAN10471,Hygiene Articles
TRAN10471,Butter
TRAN10471,Pastry
TRAN10471,Whole Milk
TRAN10471,Pork
TRAN10472,Bottled Water
TRAN10473,Domestic Eggs
TRAN10473,Whipped/Sour Cream
TRAN10473,Other Vegetables
TRAN10473,Specialty Cheese
TRAN10474,Canned Beer
TRAN10474,Whole Milk
TRAN10474,Curd
TRAN10474,Pasta
TRAN10474,Hamburger Meat
TRAN10475,Hamburger Meat
TRAN10475,Other Vegetables
TRAN10475,Citrus Fruit
TRAN10476,Shopping Bags
TRAN10477,Whole Milk
TRAN10477,Soda
TRAN10477,Fruit/Vegetable Juice
TRAN10477,Cream Cheese 
TRAN10478,Ice Cream
TRAN10479,Pastry
TRAN10479,Bottled Water
TRAN10480,Long Life Bakery Product
TRAN10480,Sliced Cheese
TRAN10480,Dessert
TRAN10480,Ham
TRAN10480,White Bread
TRAN10480,Curd
TRAN10480,Whole Milk
TRAN10480,Pip Fruit
TRAN10480,Whipped/Sour Cream
TRAN10480,Butter Milk
TRAN10480,Cream Cheese 
TRAN10480,Baby Cosmetics
TRAN10480,Chocolate
TRAN10480,Coffee
TRAN10481,Soda
TRAN10481,Frankfurter
TRAN10482,Napkins
TRAN10482,Organic Products
TRAN10482,Misc. Beverages
TRAN10482,Sausage
TRAN10482,Root Vegetables
TRAN10482,Rice
TRAN10482,Beef
TRAN10482,Domestic Eggs
TRAN10482,Flour
TRAN10482,Turkey
TRAN10482,Rolls/Buns
TRAN10483,Bottled Beer
TRAN10484,Napkins
TRAN10484,Bottled Water
TRAN10484,Bottled Beer
TRAN10485,Other Vegetables
TRAN10485,Bottled Water
TRAN10485,Meat
TRAN10485,Hard Cheese
TRAN10485,Frozen Meals
TRAN10485,Soda
TRAN10486,Dessert
TRAN10486,Candy
TRAN10487,Uht-Milk
TRAN10487,Other Vegetables
TRAN10487,Packaged Fruit/Vegetables
TRAN10487,Bottled Water
TRAN10488,Soda
TRAN10488,Beverages
TRAN10488,Rolls/Buns
TRAN10489,Mustard
TRAN10489,Ham
TRAN10489,Canned Fish
TRAN10490,Specialty Bar
TRAN10491,Shopping Bags
TRAN10491,Salty Snack
TRAN10491,Brown Bread
TRAN10491,Soda
TRAN10492,Whole Milk
TRAN10492,Coffee
TRAN10492,Cream Cheese 
TRAN10493,Red/Blush Wine
TRAN10493,Rolls/Buns
TRAN10493,Pastry
TRAN10494,Bottled Beer
TRAN10494,Nut Snack
TRAN10495,Bottled Beer
TRAN10495,Pet Care
TRAN10496,Other Vegetables
TRAN10496,Citrus Fruit
TRAN10496,Soda
TRAN10497,Other Vegetables
TRAN10497,Frozen Vegetables
TRAN10497,Pork
TRAN10497,Hygiene Articles
TRAN10498,Other Vegetables
TRAN10498,Shopping Bags
TRAN10499,White Wine
TRAN10499,Detergent
TRAN10500,Whole Milk
TRAN10500,Bottled Water
TRAN10500,Dessert
TRAN10501,Pip Fruit
TRAN10501,White Wine
TRAN10501,Shopping Bags
TRAN10502,Sugar
TRAN10502,Soda
TRAN10502,Bottled Beer
TRAN10503,Rolls/Buns
TRAN10503,Fruit/Vegetable Juice
TRAN10503,Candy
TRAN10503,Tropical Fruit
TRAN10503,Pip Fruit
TRAN10503,Coffee
TRAN10504,White Bread
TRAN10504,Cream Cheese 
TRAN10504,Fruit/Vegetable Juice
TRAN10504,Spread Cheese
TRAN10504,Frozen Dessert
TRAN10504,Bottled Beer
TRAN10504,Misc. Beverages
TRAN10504,Soda
TRAN10504,Bottled Water
TRAN10504,Root Vegetables
TRAN10505,Soda
TRAN10505,Misc. Beverages
TRAN10506,Curd
TRAN10506,Whole Milk
TRAN10507,Yogurt
TRAN10507,Bottled Water
TRAN10507,Other Vegetables
TRAN10507,Tropical Fruit
TRAN10507,Male Cosmetics
TRAN10508,White Bread
TRAN10508,Brown Bread
TRAN10509,Sugar
TRAN10509,Hygiene Articles
TRAN10509,Brown Bread
TRAN10510,Tropical Fruit
